[object Event],5/27/2017,0
[object DeviceMotionEvent],5/27/2017,155.27500000000055
[object DeviceOrientationEvent],5/27/2017,155.6850000000004
[object DeviceOrientationEvent],5/27/2017,155.875
[object Event],5/27/2017,162.0500000000011
[object PointerEvent],5/27/2017,177.44500000000062
[object MouseEvent],5/27/2017,167.16500000000087
[object PointerEvent],5/27/2017,177.44500000000062
[object MouseEvent],5/27/2017,167.16500000000087
[object Event],5/27/2017,178.34500000000025
[object PageTransitionEvent],5/27/2017,180.58500000000095
[object PointerEvent],5/27/2017,904.3900000000003
[object MouseEvent],5/27/2017,901.2950000000001
[object PointerEvent],5/27/2017,916.7550000000001
[object MouseEvent],5/27/2017,909.2700000000004
[object MouseEvent],5/27/2017,909.2700000000004
[object KeyboardEvent],5/27/2017,2125.620000000001
[object KeyboardEvent],5/27/2017,2344.620000000001
[object KeyboardEvent],5/27/2017,3549.59
[object Event],5/27/2017,3982.4800000000023
[object Event],5/27/2017,4024.5649999999996
[object PointerEvent],5/27/2017,5200.960000000002
[object MouseEvent],5/27/2017,5198.69
[object PointerEvent],5/27/2017,5211.270000000001
[object MouseEvent],5/27/2017,5209.86
[object PointerEvent],5/27/2017,5223.305000000001
[object MouseEvent],5/27/2017,5221.2300000000005
[object PointerEvent],5/27/2017,5234.575
[object MouseEvent],5/27/2017,5232.474999999999
[object PointerEvent],5/27/2017,5245.680000000001
[object MouseEvent],5/27/2017,5243.750000000001
[object PointerEvent],5/27/2017,5256.905000000002
[object MouseEvent],5/27/2017,5254.805000000001
[object PointerEvent],5/27/2017,5268.224999999999
[object PointerEvent],5/27/2017,5268.340000000001
[object MouseEvent],5/27/2017,5266.2350000000015
[object MouseEvent],5/27/2017,5266.2350000000015
[object PointerEvent],5/27/2017,5268.22
[object MouseEvent],5/27/2017,5266.2350000000015
[object PointerEvent],5/27/2017,5279.38
[object MouseEvent],5/27/2017,5277.510000000001
[object PointerEvent],5/27/2017,5290.820000000001
[object MouseEvent],5/27/2017,5288.72
[object PointerEvent],5/27/2017,5301.950000000002
[object MouseEvent],5/27/2017,5300.010000000001
[object PointerEvent],5/27/2017,5313.185000000002
[object MouseEvent],5/27/2017,5311.2350000000015
[object PointerEvent],5/27/2017,5324.550000000002
[object MouseEvent],5/27/2017,5322.4850000000015
[object PointerEvent],5/27/2017,5335.810000000002
[object MouseEvent],5/27/2017,5333.785000000003
[object PointerEvent],5/27/2017,5346.964999999999
[object MouseEvent],5/27/2017,5344.9800000000005
[object PointerEvent],5/27/2017,5358.365000000001
[object MouseEvent],5/27/2017,5356.070000000002
[object PointerEvent],5/27/2017,5369.540000000002
[object MouseEvent],5/27/2017,5367.495000000002
[object PointerEvent],5/27/2017,5380.820000000001
[object MouseEvent],5/27/2017,5378.465000000001
[object PointerEvent],5/27/2017,5392.315000000001
[object MouseEvent],5/27/2017,5389.915000000002
[object PointerEvent],5/27/2017,5439.415000000002
[object MouseEvent],5/27/2017,5434.805000000001
[object PointerEvent],5/27/2017,5448.050000000002
[object MouseEvent],5/27/2017,5446.06
[object PointerEvent],5/27/2017,5459.720000000002
[object MouseEvent],5/27/2017,5457.410000000001
[object PointerEvent],5/27/2017,5470.955000000001
[object MouseEvent],5/27/2017,5468.775000000002
[object PointerEvent],5/27/2017,5481.905
[object MouseEvent],5/27/2017,5479.985
[object PointerEvent],5/27/2017,5493.225000000001
[object MouseEvent],5/27/2017,5491.035000000001
[object PointerEvent],5/27/2017,5504.790000000002
[object MouseEvent],5/27/2017,5502.265
[object PointerEvent],5/27/2017,5515.79
[object MouseEvent],5/27/2017,5513.775000000002
[object PointerEvent],5/27/2017,5526.945000000001
[object MouseEvent],5/27/2017,5524.765000000002
[object PointerEvent],5/27/2017,5538.970000000002
[object MouseEvent],5/27/2017,5536.245
[object PointerEvent],5/27/2017,5549.600000000001
[object MouseEvent],5/27/2017,5547.495
[object PointerEvent],5/27/2017,5560.315
[object MouseEvent],5/27/2017,5558.515
[object PointerEvent],5/27/2017,5594.13
[object MouseEvent],5/27/2017,5592.410000000001
[object PointerEvent],5/27/2017,5627.865000000001
[object MouseEvent],5/27/2017,5626.070000000001
[object PointerEvent],5/27/2017,5639.935
[object MouseEvent],5/27/2017,5637.590000000001
[object PointerEvent],5/27/2017,5650.595
[object MouseEvent],5/27/2017,5648.715000000001
[object PointerEvent],5/27/2017,5661.905000000002
[object MouseEvent],5/27/2017,5659.850000000001
[object PointerEvent],5/27/2017,5685.025000000001
[object MouseEvent],5/27/2017,5682.505000000002
[object PointerEvent],5/27/2017,5695.470000000002
[object MouseEvent],5/27/2017,5693.3600000000015
[object PointerEvent],5/27/2017,5729.570000000002
[object MouseEvent],5/27/2017,5727.410000000003
[object PointerEvent],5/27/2017,5740.790000000002
[object MouseEvent],5/27/2017,5738.71
[object PointerEvent],5/27/2017,5785.89
[object MouseEvent],5/27/2017,5783.71
[object PointerEvent],5/27/2017,5796.955000000001
[object MouseEvent],5/27/2017,5794.965000000001
[object PointerEvent],5/27/2017,5808.375000000001
[object MouseEvent],5/27/2017,5806.210000000002
[object PointerEvent],5/27/2017,5852.410000000003
[object MouseEvent],5/27/2017,5851.050000000002
[object PointerEvent],5/27/2017,5955.185
[object MouseEvent],5/27/2017,5952.180000000001
[object PointerEvent],5/27/2017,5967.31
[object MouseEvent],5/27/2017,5963.545000000001
[object PointerEvent],5/27/2017,5976.97
[object MouseEvent],5/27/2017,5974.770000000001
[object PointerEvent],5/27/2017,5988.895000000001
[object MouseEvent],5/27/2017,5986.075
[object PointerEvent],5/27/2017,5999.490000000001
[object MouseEvent],5/27/2017,5997.410000000001
[object PointerEvent],5/27/2017,6010.870000000002
[object PointerEvent],5/27/2017,6010.9800000000005
[object MouseEvent],5/27/2017,6008.670000000001
[object MouseEvent],5/27/2017,6008.670000000001
[object PointerEvent],5/27/2017,6010.8650000000025
[object MouseEvent],5/27/2017,6008.670000000001
[object PointerEvent],5/27/2017,6022.765
[object MouseEvent],5/27/2017,6019.7699999999995
[object PointerEvent],5/27/2017,6044.650000000002
[object MouseEvent],5/27/2017,6042.460000000002
[object PointerEvent],5/27/2017,6066.945000000001
[object MouseEvent],5/27/2017,6065.070000000001
[object PointerEvent],5/27/2017,6168.295000000001
[object MouseEvent],5/27/2017,6166.315000000001
[object PointerEvent],5/27/2017,6956.105000000002
[object MouseEvent],5/27/2017,6953.79
[object PointerEvent],5/27/2017,6967.085000000002
[object MouseEvent],5/27/2017,6964.9850000000015
[object PointerEvent],5/27/2017,6978.3600000000015
[object MouseEvent],5/27/2017,6976.13
[object PointerEvent],5/27/2017,7000.640000000002
[object MouseEvent],5/27/2017,6998.705000000001
[object PointerEvent],5/27/2017,7012.125000000001
[object MouseEvent],5/27/2017,7010.14
[object PointerEvent],5/27/2017,7023.615000000001
[object MouseEvent],5/27/2017,7021.430000000001
[object PointerEvent],5/27/2017,7034.72
[object MouseEvent],5/27/2017,7032.400000000002
[object PointerEvent],5/27/2017,7045.6100000000015
[object PointerEvent],5/27/2017,7045.725000000001
[object MouseEvent],5/27/2017,7043.505
[object MouseEvent],5/27/2017,7043.505
[object PointerEvent],5/27/2017,7045.6050000000005
[object MouseEvent],5/27/2017,7043.505
[object PointerEvent],5/27/2017,7057.445000000001
[object MouseEvent],5/27/2017,7054.865000000001
[object PointerEvent],5/27/2017,7067.100000000001
[object MouseEvent],5/27/2017,7065.8949999999995
[object PointerEvent],5/27/2017,7078.61
[object MouseEvent],5/27/2017,7077.280000000002
[object PointerEvent],5/27/2017,7090.775000000002
[object MouseEvent],5/27/2017,7088.720000000002
[object PointerEvent],5/27/2017,7101.900000000002
[object MouseEvent],5/27/2017,7099.955000000001
[object PointerEvent],5/27/2017,7112.730000000002
[object MouseEvent],5/27/2017,7111.025000000001
[object PointerEvent],5/27/2017,7124.415000000002
[object MouseEvent],5/27/2017,7122.3600000000015
[object PointerEvent],5/27/2017,7135.875000000001
[object MouseEvent],5/27/2017,7133.530000000002
[object PointerEvent],5/27/2017,7146.650000000001
[object MouseEvent],5/27/2017,7144.835000000002
[object PointerEvent],5/27/2017,7158.315000000001
[object MouseEvent],5/27/2017,7156.2350000000015
[object PointerEvent],5/27/2017,7169.4800000000005
[object MouseEvent],5/27/2017,7167.440000000001
[object PointerEvent],5/27/2017,7180.750000000001
[object MouseEvent],5/27/2017,7178.710000000002
[object PointerEvent],5/27/2017,7191.705000000001
[object MouseEvent],5/27/2017,7189.805000000001
[object PointerEvent],5/27/2017,7203.155000000002
[object MouseEvent],5/27/2017,7201.175
[object PointerEvent],5/27/2017,7214.160000000001
[object MouseEvent],5/27/2017,7212.325000000002
[object PointerEvent],5/27/2017,7225.38
[object MouseEvent],5/27/2017,7223.535000000001
[object PointerEvent],5/27/2017,7237.085000000002
[object MouseEvent],5/27/2017,7234.935
[object PointerEvent],5/27/2017,7247.935
[object MouseEvent],5/27/2017,7245.955000000001
[object PointerEvent],5/27/2017,7259.455000000003
[object MouseEvent],5/27/2017,7257.4800000000005
[object PointerEvent],5/27/2017,7270.750000000001
[object PointerEvent],5/27/2017,7270.89
[object MouseEvent],5/27/2017,7268.725000000001
[object MouseEvent],5/27/2017,7268.725000000001
[object PointerEvent],5/27/2017,7270.745000000002
[object MouseEvent],5/27/2017,7268.725000000001
[object PointerEvent],5/27/2017,7281.995000000002
[object MouseEvent],5/27/2017,7279.960000000002
[object PointerEvent],5/27/2017,7293.045000000001
[object MouseEvent],5/27/2017,7290.940000000001
[object PointerEvent],5/27/2017,7304.505000000002
[object MouseEvent],5/27/2017,7302.475000000001
[object PointerEvent],5/27/2017,7315.705000000001
[object MouseEvent],5/27/2017,7313.69
[object PointerEvent],5/27/2017,7327.075000000002
[object MouseEvent],5/27/2017,7325.005000000002
[object PointerEvent],5/27/2017,7338.835
[object MouseEvent],5/27/2017,7336.205000000001
[object PointerEvent],5/27/2017,7349.375000000001
[object MouseEvent],5/27/2017,7347.46
[object PointerEvent],5/27/2017,7361.020000000001
[object MouseEvent],5/27/2017,7358.675
[object PointerEvent],5/27/2017,7383.135000000001
[object MouseEvent],5/27/2017,7381.220000000002
[object PointerEvent],5/27/2017,7394.570000000001
[object MouseEvent],5/27/2017,7392.465000000001
[object PointerEvent],5/27/2017,7405.855000000002
[object MouseEvent],5/27/2017,7403.755000000002
[object PointerEvent],5/27/2017,7416.840000000001
[object MouseEvent],5/27/2017,7414.95
[object PointerEvent],5/27/2017,7428.3550000000005
[object MouseEvent],5/27/2017,7426.175000000002
[object PointerEvent],5/27/2017,7439.865000000001
[object MouseEvent],5/27/2017,7437.510000000001
[object PointerEvent],5/27/2017,7450.6050000000005
[object PointerEvent],5/27/2017,7450.715000000001
[object MouseEvent],5/27/2017,7448.695000000002
[object MouseEvent],5/27/2017,7448.695000000002
[object PointerEvent],5/27/2017,7450.600000000001
[object MouseEvent],5/27/2017,7448.695000000002
[object PointerEvent],5/27/2017,7462.070000000002
[object MouseEvent],5/27/2017,7459.895000000001
[object PointerEvent],5/27/2017,7473.565000000001
[object MouseEvent],5/27/2017,7471.310000000002
[object PointerEvent],5/27/2017,7484.420000000001
[object MouseEvent],5/27/2017,7482.435000000002
[object PointerEvent],5/27/2017,7496.070000000001
[object MouseEvent],5/27/2017,7493.845000000002
[object PointerEvent],5/27/2017,7507.130000000002
[object MouseEvent],5/27/2017,7504.910000000001
[object PointerEvent],5/27/2017,7518.3
[object MouseEvent],5/27/2017,7516.190000000001
[object PointerEvent],5/27/2017,7529.540000000002
[object MouseEvent],5/27/2017,7527.3550000000005
[object PointerEvent],5/27/2017,7540.895000000001
[object MouseEvent],5/27/2017,7538.640000000002
[object PointerEvent],5/27/2017,7551.195000000001
[object MouseEvent],5/27/2017,7549.830000000001
[object PointerEvent],5/27/2017,7563.03
[object MouseEvent],5/27/2017,7561.210000000002
[object PointerEvent],5/27/2017,7573.925000000002
[object MouseEvent],5/27/2017,7572.255000000002
[object PointerEvent],5/27/2017,7585.725000000001
[object MouseEvent],5/27/2017,7583.695000000002
[object PointerEvent],5/27/2017,7596.460000000002
[object MouseEvent],5/27/2017,7594.720000000002
[object PointerEvent],5/27/2017,7844.535000000001
[object MouseEvent],5/27/2017,7842.230000000002
[object PointerEvent],5/27/2017,7878.425
[object MouseEvent],5/27/2017,7876.270000000001
[object PointerEvent],5/27/2017,8688.815000000002
[object MouseEvent],5/27/2017,8686.170000000002
[object PointerEvent],5/27/2017,8698.850000000002
[object MouseEvent],5/27/2017,8697.25
[object PointerEvent],5/27/2017,8710.73
[object MouseEvent],5/27/2017,8708.705000000002
[object PointerEvent],5/27/2017,8722.29
[object PointerEvent],5/27/2017,8722.405000000002
[object MouseEvent],5/27/2017,8720.035000000003
[object MouseEvent],5/27/2017,8720.035000000003
[object PointerEvent],5/27/2017,8722.285
[object MouseEvent],5/27/2017,8720.035000000003
[object PointerEvent],5/27/2017,8733.240000000002
[object MouseEvent],5/27/2017,8731.205000000002
[object PointerEvent],5/27/2017,8744.405000000002
[object MouseEvent],5/27/2017,8742.400000000001
[object PointerEvent],5/27/2017,8757.905000000002
[object MouseEvent],5/27/2017,8753.675
[object PointerEvent],5/27/2017,8767.185000000001
[object MouseEvent],5/27/2017,8764.800000000003
[object PointerEvent],5/27/2017,8778.27
[object MouseEvent],5/27/2017,8776.14
[object PointerEvent],5/27/2017,8789.970000000001
[object MouseEvent],5/27/2017,8787.495000000003
[object PointerEvent],5/27/2017,8800.735
[object MouseEvent],5/27/2017,8798.7
[object PointerEvent],5/27/2017,8812.275000000001
[object MouseEvent],5/27/2017,8809.965
[object PointerEvent],5/27/2017,8823.605000000003
[object MouseEvent],5/27/2017,8821.485
[object PointerEvent],5/27/2017,8834.345000000001
[object MouseEvent],5/27/2017,8832.420000000002
[object PointerEvent],5/27/2017,8845.885000000002
[object MouseEvent],5/27/2017,8843.670000000002
[object PointerEvent],5/27/2017,8857.09
[object MouseEvent],5/27/2017,8854.945000000003
[object PointerEvent],5/27/2017,8868.135000000002
[object MouseEvent],5/27/2017,8866.175000000003
[object PointerEvent],5/27/2017,8879.585000000003
[object MouseEvent],5/27/2017,8877.395
[object PointerEvent],5/27/2017,8890.59
[object MouseEvent],5/27/2017,8888.619999999999
[object PointerEvent],5/27/2017,8901.855
[object MouseEvent],5/27/2017,8899.91
[object PointerEvent],5/27/2017,8913.285
[object MouseEvent],5/27/2017,8911.085
[object PointerEvent],5/27/2017,8924.189999999999
[object MouseEvent],5/27/2017,8922.27
[object PointerEvent],5/27/2017,8935.84
[object MouseEvent],5/27/2017,8933.730000000003
[object PointerEvent],5/27/2017,8947.100000000002
[object MouseEvent],5/27/2017,8944.875
[object PointerEvent],5/27/2017,8957.980000000003
[object MouseEvent],5/27/2017,8956.010000000002
[object PointerEvent],5/27/2017,8969.455000000002
[object MouseEvent],5/27/2017,8967.52
[object PointerEvent],5/27/2017,8980.815000000002
[object MouseEvent],5/27/2017,8978.625000000004
[object PointerEvent],5/27/2017,8991.560000000001
[object MouseEvent],5/27/2017,8989.715
[object PointerEvent],5/27/2017,9002.970000000001
[object MouseEvent],5/27/2017,9001.215
[object PointerEvent],5/27/2017,9013.725000000002
[object MouseEvent],5/27/2017,9012.125000000004
[object PointerEvent],5/27/2017,9025.710000000003
[object MouseEvent],5/27/2017,9023.665
[object PointerEvent],5/27/2017,9036.995000000003
[object MouseEvent],5/27/2017,9034.755000000001
[object PointerEvent],5/27/2017,9047.965
[object PointerEvent],5/27/2017,9048.070000000003
[object MouseEvent],5/27/2017,9045.98
[object MouseEvent],5/27/2017,9045.98
[object PointerEvent],5/27/2017,9047.96
[object MouseEvent],5/27/2017,9045.98
[object PointerEvent],5/27/2017,9059.310000000001
[object MouseEvent],5/27/2017,9057.255000000001
[object PointerEvent],5/27/2017,9071.895
[object MouseEvent],5/27/2017,9068.665
[object PointerEvent],5/27/2017,9081.645
[object MouseEvent],5/27/2017,9079.650000000001
[object PointerEvent],5/27/2017,9093.215
[object MouseEvent],5/27/2017,9091.220000000001
[object PointerEvent],5/27/2017,9104.825
[object MouseEvent],5/27/2017,9102.420000000002
[object PointerEvent],5/27/2017,9115.245000000003
[object MouseEvent],5/27/2017,9113.535
[object PointerEvent],5/27/2017,9126.84
[object MouseEvent],5/27/2017,9124.735
[object PointerEvent],5/27/2017,9140.050000000003
[object PointerEvent],5/27/2017,9140.370000000003
[object MouseEvent],5/27/2017,9135.965
[object MouseEvent],5/27/2017,9135.965
[object PointerEvent],5/27/2017,9140.045000000002
[object MouseEvent],5/27/2017,9135.965
[object PointerEvent],5/27/2017,9148.57
[object MouseEvent],5/27/2017,9147.25
[object PointerEvent],5/27/2017,9160.005000000001
[object MouseEvent],5/27/2017,9158.54
[object PointerEvent],5/27/2017,9172.585
[object MouseEvent],5/27/2017,9169.855
[object PointerEvent],5/27/2017,9183.135000000002
[object MouseEvent],5/27/2017,9181.125
[object PointerEvent],5/27/2017,9194.390000000003
[object MouseEvent],5/27/2017,9192.215
[object PointerEvent],5/27/2017,9205.935000000001
[object MouseEvent],5/27/2017,9203.744999999999
[object PointerEvent],5/27/2017,9216.870000000003
[object MouseEvent],5/27/2017,9214.915
[object PointerEvent],5/27/2017,9250.580000000002
[object MouseEvent],5/27/2017,9248.605
[object PointerEvent],5/27/2017,9498.140000000003
[object MouseEvent],5/27/2017,9495.945000000003
[object PointerEvent],5/27/2017,9520.605
[object MouseEvent],5/27/2017,9518.675
[object PointerEvent],5/27/2017,9531.690000000002
[object MouseEvent],5/27/2017,9529.895
[object PointerEvent],5/27/2017,9554.96
[object MouseEvent],5/27/2017,9552.375
[object PointerEvent],5/27/2017,9576.735
[object MouseEvent],5/27/2017,9574.630000000001
[object PointerEvent],5/27/2017,9610.675000000003
[object MouseEvent],5/27/2017,9608.725000000002
[object PointerEvent],5/27/2017,9656.029999999999
[object MouseEvent],5/27/2017,9653.800000000003
[object PointerEvent],5/27/2017,9666.79
[object MouseEvent],5/27/2017,9664.675000000003
[object PointerEvent],5/27/2017,9689.54
[object MouseEvent],5/27/2017,9687.41
[object PointerEvent],5/27/2017,9700.655000000002
[object MouseEvent],5/27/2017,9698.68
[object PointerEvent],5/27/2017,9711.75
[object MouseEvent],5/27/2017,9709.695
[object PointerEvent],5/27/2017,9723.600000000002
[object MouseEvent],5/27/2017,9721.39
[object PointerEvent],5/27/2017,9734.350000000002
[object MouseEvent],5/27/2017,9732.495000000003
[object PointerEvent],5/27/2017,9745.890000000003
[object MouseEvent],5/27/2017,9743.655000000002
